id,promotion_id,titre,url,ville,region,quartier,adresse,type_bien,standing,statut_construction,date_livraison,prix,prix_text,prix_type,prix_m2,surface,surface_text,nombre_pieces,nombre_chambres,nombre_sdb,description_courte,description_complete,caracteristiques,equipements,equipements_complets,images,images_completes,video_url,video_id,videos_completes,has_video,plans,logo_agence,nom_agence,caracteristiques_detaillees,localisation_exacte,informations_promotion,conditions_vente,promoteur_info,contact_info,date_scraping,page_source,is_valid
3584,3584,L'Apogée - Route de La Marsa,https://www.mubawab.tn/fr/p/3584/details,Carthage,,Jardins de Carthage,Les Jardins de Carthage à Le Kram,Appartement,Haut standing,Finalisé,,415000.0,"À partir de 
							415 000 TND",À partir de,0,0,,0,0,0,Les Jardins de Carthage à Le Kram,Écoles Hôpitaux,Jardin,,Isolation; Parking; Spa; Jardin,https://www.mubawab-media.com/promotion/3/584F/logo/s/Screenshot_2_19179759.avif; https://www.mubawab-media.com/promotion/3/584F/pictures/h/GENERALE_19136915.avif,https://www.mubawab-media.com/promotion/3/584F/pictures/h/GENERALE_19136915.avif; https://www.mubawab-media.com/promotion/3/584F/pictures/h/Entr%C3%A9e_19136917.avif; https://www.mubawab-media.com/promotion/3/584F/pictures/h/RENDER%20023%20rectif_19136918.avif; https://www.mubawab-media.com/promotion/3/584F/pictures/h/1.%20Salon%201_80961930.avif; https://www.mubawab-media.com/promotion/3/584F/pictures/h/2.%20Salon%202%20-%20Copie_80961931.avif; https://www.mubawab-media.com/promotion/3/584F/pictures/h/2.%20Salon%202_80961932.avif; https://www.mubawab-media.com/promotion/3/584F/pictures/h/3.%20Salon%203_80961933.avif; https://www.mubawab-media.com/promotion/3/584F/pictures/h/4.%20Salon%204_80961934.avif; https://www.mubawab-media.com/promotion/3/584F/pictures/h/5.%20Salon%205_80961935.avif; https://www.mubawab-media.com/promotion/3/584F/pictures/h/6.%20Cuisine%201_80961936.avif; https://www.mubawab-media.com/promotion/3/584F/pictures/h/9.%20Cuisine%204_80961937.avif; https://www.mubawab-media.com/promotion/3/584F/pictures/h/10.%20Cuisine%205_80961938.avif; https://www.mubawab-media.com/promotion/3/584F/pictures/h/11.%20Suite%20Parent%201_80961939.avif; https://www.mubawab-media.com/promotion/3/584F/pictures/h/12.%20Suite%20Parent%202_80961940.avif; https://www.mubawab-media.com/promotion/3/584F/pictures/h/16.%20SDB%20Parent%203_80961941.avif; https://www.mubawab-media.com/promotion/3/584F/pictures/h/17.%20Chambre%20Enf%201_80961942.avif; https://www.mubawab-media.com/promotion/3/584F/pictures/h/18.%20Chambre%20Enf%202_80961943.avif; https://www.mubawab-media.com/promotion/3/584F/pictures/h/19.%20Chambre%20Enf%203_80961944.avif; https://www.mubawab-media.com/promotion/3/584F/pictures/h/20.%20SDB%20Enf%201_80961945.avif; https://www.mubawab-media.com/promotion/3/584F/pictures/h/21.%20SDB%20Enf%202_80961946.avif,,,https://www.youtube.com/embed/share?wmode=opaque&rel=0; https://www.youtube.com/watch?v=share,False,https://www.mubawab-media.com/business/8/525F/s/logo%20bpi%20avec%20slogan%20b_Plan%20de%20travail%201%20copie%203_19442001.avif,https://www.mubawab-media.com/promotion/3/584F/logo/s/Screenshot_2_19179759.avif,,"{""nombre_appartements"": ""60""}",{},{},{},{},"{""formulaire_contact"": ""Disponible""}",2026-02-01T17:57:40.132370,search,True
3885,3885,Luxe et Confort à Villa Verde- Jardi...,https://www.mubawab.tn/fr/p/3885/details,Carthage,,Jardins de Carthage,Les Jardins de Carthage à Le Kram,Résidence,Haut standing,En cours de construction,,0,Prix à consulter,À consulter,0,0,,0,0,0,Luxe et Confort à Villa Verde- Jardi...,Écoles Hôpitaux,Jardin,,Terrasse; Parking; Spa; Jardin,https://www.mubawab-media.com/promotion/3/885F/logo/s/logo_49222504.avif; https://www.mubawab-media.com/promotion/3/885F/pictures/h/1000014198_80970682.avif,https://www.mubawab-media.com/promotion/3/885F/pictures/h/1000014198_80970682.avif; https://www.mubawab-media.com/promotion/3/885F/pictures/h/1000014200_80970683.avif; https://www.mubawab-media.com/promotion/3/885F/pictures/h/1000014199_80970684.avif; https://www.mubawab-media.com/promotion/3/885F/pictures/h/11-1m%20%286%29_77838020.avif; https://www.mubawab-media.com/promotion/3/885F/pictures/h/WhatsApp%20Image%202025-08-07%20at%2010.11.35%20%281%29_80825883.avif; https://www.mubawab-media.com/promotion/3/885F/pictures/h/WhatsApp%20Image%202025-08-07%20at%2010.11.35%20%282%29_80825884.avif; https://www.mubawab-media.com/promotion/3/885F/pictures/h/WhatsApp%20Image%202025-08-07%20at%2010.11.35_80825885.avif; https://www.mubawab-media.com/promotion/3/885F/pictures/h/WhatsApp%20Image%202025-08-07%20at%2010.11.36_80825886.avif; https://www.mubawab-media.com/promotion/3/885F/pictures/h/WhatsApp%20Image%202025-08-07%20at%2010.11.37%20%281%29_80825887.avif; https://www.mubawab-media.com/promotion/3/885F/pictures/h/WhatsApp%20Image%202025-08-07%20at%2010.11.37_80825888.avif; https://www.mubawab-media.com/promotion/3/885F/pictures/h/WhatsApp%20Image%202025-08-07%20at%2010.11.38%20%281%29_80825889.avif; https://www.mubawab-media.com/promotion/3/885F/pictures/h/WhatsApp%20Image%202025-08-07%20at%2010.11.38%20%282%29_80825890.avif; https://www.mubawab-media.com/promotion/3/885F/pictures/h/WhatsApp%20Image%202025-08-07%20at%2010.11.38%20%283%29_80825891.avif; https://www.mubawab-media.com/promotion/3/885F/pictures/h/WhatsApp%20Image%202025-08-07%20at%2010.11.38_80825892.avif; https://www.mubawab-media.com/promotion/3/885F/pictures/h/WhatsApp%20Image%202025-08-07%20at%2010.11.39%20%281%29_80825893.avif; https://www.mubawab-media.com/promotion/3/885F/pictures/h/WhatsApp%20Image%202025-08-07%20at%2010.11.39%20%282%29_80825894.avif; https://www.mubawab-media.com/promotion/3/885F/pictures/h/WhatsApp%20Image%202025-08-07%20at%2010.11.39_80825895.avif,,,https://www.youtube.com/embed/5DVaPCdAAWg?wmode=opaque&rel=0; https://www.youtube.com/watch?v=5DVaPCdAAWg,False,,https://www.mubawab-media.com/promotion/3/885F/logo/s/logo_49222504.avif,,"{""nombre_etages"": ""3"", ""nombre_appartements"": ""16""}",{},{},{},{},"{""formulaire_contact"": ""Disponible""}",2026-02-01T17:57:40.136380,search,True
4174,4174,Résidence Alézia à La Marsa,https://www.mubawab.tn/fr/p/4174/details,La Marsa,,,La Marsa,Résidence,Haut standing,En cours de construction,,890000.0,"À partir de 
							890 000 TND",À partir de,0,0,,0,0,0,"Haut standing, En cours de construction",Écoles Hôpitaux,,,Climatisation; Isolation; Domotique; Piscine; Spa; Double vitrage; Sécurité,https://www.mubawab-media.com/promotion/4/174F/logo/s/418830861_122107898324248380_8844613834657400149_n_78929365.avif; https://www.mubawab-media.com/promotion/4/174F/pictures/h/WhatsApp%20Image%202024-09-16%20%C3%A0%2021.12.56_5783f9e2_78929349.avif,https://www.mubawab-media.com/promotion/4/174F/pictures/h/WhatsApp%20Image%202024-09-16%20%C3%A0%2021.12.56_5783f9e2_78929349.avif; https://www.mubawab-media.com/promotion/4/174F/pictures/h/WhatsApp%20Image%202024-09-16%20%C3%A0%2021.13.11_a08a4fa5_78929363.avif; https://www.mubawab-media.com/promotion/4/174F/pictures/h/WhatsApp%20Image%202024-09-16%20%C3%A0%2021.13.10_402ab0a0_78929356.avif; https://www.mubawab-media.com/promotion/4/174F/pictures/h/WhatsApp%20Image%202024-09-16%20%C3%A0%2021.12.20_007691ed_78929350.avif; https://www.mubawab-media.com/promotion/4/174F/pictures/h/WhatsApp%20Image%202024-09-16%20%C3%A0%2021.13.11_d0cbe7b6_78929364.avif; https://www.mubawab-media.com/promotion/4/174F/pictures/h/WhatsApp%20Image%202024-09-16%20%C3%A0%2021.12.55_725d304a_78929351.avif; https://www.mubawab-media.com/promotion/4/174F/pictures/h/WhatsApp%20Image%202024-09-16%20%C3%A0%2021.13.09_a165ed2f_78929352.avif; https://www.mubawab-media.com/promotion/4/174F/pictures/h/WhatsApp%20Image%202024-09-16%20%C3%A0%2021.13.09_fe6d8eed_78929354.avif; https://www.mubawab-media.com/promotion/4/174F/pictures/h/WhatsApp%20Image%202024-09-16%20%C3%A0%2021.13.10_8c8644f6_78929355.avif; https://www.mubawab-media.com/promotion/4/174F/pictures/h/WhatsApp%20Image%202024-09-16%20%C3%A0%2021.13.11_50f9436b_78929360.avif; https://www.mubawab-media.com/promotion/4/174F/pictures/h/WhatsApp%20Image%202024-09-16%20%C3%A0%2021.13.12_28830943_78929362.avif; https://www.mubawab-media.com/promotion/4/174F/pictures/h/9_78949530.avif; https://www.mubawab-media.com/promotion/4/174F/pictures/h/6_78949531.avif; https://www.mubawab-media.com/promotion/4/174F/pictures/h/5_78949532.avif; https://www.mubawab-media.com/promotion/4/174F/pictures/h/4_78949533.avif; https://www.mubawab-media.com/promotion/4/174F/pictures/h/1%20%282%29_78949534.avif; https://www.mubawab-media.com/promotion/4/174F/pictures/h/pers-Sc%C3%A8ne%207_78949588.avif; https://www.mubawab-media.com/promotion/4/174F/pictures/h/pers-Sc%C3%A8ne%2010_78949589.avif; https://www.mubawab-media.com/promotion/4/174F/pictures/h/pers-Sc%C3%A8ne%205_78949591.avif; https://www.mubawab-media.com/promotion/4/174F/pictures/h/pers-Sc%C3%A8ne%202%20%282%29_78949593.avif,,,https://www.youtube.com/embed/V4i-JXAnxDw?wmode=opaque&rel=0; https://www.youtube.com/watch?v=V4i-JXAnxDw,False,,https://www.mubawab-media.com/promotion/4/174F/logo/s/418830861_122107898324248380_8844613834657400149_n_78929365.avif,,"{""nombre_appartements"": ""11""}",{},{},"{""facilites_paiement"": ""Disponibles""}",{},"{""formulaire_contact"": ""Disponible""}",2026-02-01T17:57:40.136380,search,True
4482,4482,Immeuble en open space haut standing...,https://www.mubawab.tn/fr/p/4482/details,Le Kram,,,Le Kram,Terrain,Haut standing,Finalisé,environ 3000,12000.0,"À partir de 
							12 000 TND",À partir de,4.0,3000.0,3000 m²,0,0,0,Immeuble en open space haut standing...,Écoles Hôpitaux,Spa,,Climatisation; Parking; Ascenseur; Spa,https://www.mubawab-media.com/promotion/4/482F/logo/s/LOGO_81041455.avif; https://www.mubawab-media.com/promotion/4/482F/pictures/h/269559573_768014791267185_1346434061284775594_n_81041438.avif,https://www.mubawab-media.com/promotion/4/482F/pictures/h/269559573_768014791267185_1346434061284775594_n_81041438.avif; https://www.mubawab-media.com/promotion/4/482F/pictures/h/270069239_347024166954485_2113878475360135594_n_81041439.avif; https://www.mubawab-media.com/promotion/4/482F/pictures/h/269011170_228369386152832_492825752021565072_n_81041440.avif; https://www.mubawab-media.com/promotion/4/482F/pictures/h/268780758_1656041074741827_6852324199616891246_n_81041441.avif; https://www.mubawab-media.com/promotion/4/482F/pictures/h/268783195_4170727889694507_6907862406199584793_n_81041442.avif; https://www.mubawab-media.com/promotion/4/482F/pictures/h/269062888_3007952939470023_5861080759060893196_n_81041443.avif; https://www.mubawab-media.com/promotion/4/482F/pictures/h/269748234_953843791916477_5299683464440928519_n_81041444.avif; https://www.mubawab-media.com/promotion/4/482F/pictures/h/270207017_385779779985343_6567417859440349006_n_81041445.avif; https://www.mubawab-media.com/promotion/4/482F/pictures/h/270240163_967330864184399_3876463913861949589_n_81041446.avif; https://www.mubawab-media.com/promotion/4/482F/pictures/h/270240164_2721545638148317_9046072623243076169_n_81041447.avif; https://www.mubawab-media.com/promotion/4/482F/pictures/h/270243714_3150962088467928_7610814474423467728_n_81041448.avif; https://www.mubawab-media.com/promotion/4/482F/pictures/h/270309723_1294288121038866_4664699107598023555_n_81041449.avif; https://www.mubawab-media.com/promotion/4/482F/pictures/h/270744948_489154192799037_6637202348923802160_n_81041450.avif; https://www.mubawab-media.com/promotion/4/482F/pictures/h/271184614_257721976467521_1028284791413709146_n_81041451.avif; https://www.mubawab-media.com/promotion/4/482F/pictures/h/271252620_4056428691126973_7684140538577563445_n_81041452.avif; https://www.mubawab-media.com/promotion/4/482F/pictures/h/271340827_469777257828299_773303524526394501_n_81041453.avif; https://www.mubawab-media.com/promotion/4/482F/pictures/h/271580312_434307448345236_6484310702738274492_n_81041454.avif,,,https://www.youtube.com/embed/ueMsqc_uGts?wmode=opaque&rel=0; https://www.youtube.com/watch?v=ueMsqc_uGts,False,,https://www.mubawab-media.com/promotion/4/482F/logo/s/LOGO_81041455.avif,,{},{},{},{},{},"{""formulaire_contact"": ""Disponible""}",2026-02-01T17:57:40.136380,search,True
4529,4529,"Résidence MAYA  Cité El Manar, Kai...",https://www.mubawab.tn/fr/p/4529/details,Kairouan,,,Kairouan Ville,Résidence,Moyen standing,En cours de construction,,132000.0,"À partir de 
							132 000 TND",À partir de,0,0,,0,0,0,"Résidence MAYA  Cité El Manar, Kai...",Écoles Hôpitaux,,,Parking; Spa; Fibre optique,https://www.mubawab-media.com/promotion/4/529F/logo/s/LOGO%20PROPORTION%20D%27OR_81563669.avif,https://www.mubawab-media.com/promotion/4/529F/pictures/h/1000028419_81456150.avif; https://www.mubawab-media.com/promotion/4/529F/pictures/h/1000028420_81456151.avif; https://www.mubawab-media.com/promotion/4/529F/pictures/h/WhatsApp%20Image%202025-11-20%20%C3%A0%2011.11.25_0c84cc48_81442562.avif; https://www.mubawab-media.com/promotion/4/529F/pictures/h/WhatsApp%20Image%202025-11-20%20%C3%A0%2011.11.24_72a13d7d_81442565.avif; https://www.mubawab-media.com/promotion/4/529F/pictures/h/WhatsApp%20Image%202025-11-25%20%C3%A0%2014.20.12_f37c9e29_81474571.avif; https://www.mubawab-media.com/promotion/4/529F/pictures/h/WhatsApp%20Image%202025-11-25%20%C3%A0%2014.20.11_91af0717_81474572.avif; https://www.mubawab-media.com/promotion/4/529F/pictures/h/WhatsApp%20Image%202025-11-25%20%C3%A0%2014.20.12_a323d8cf_81474573.avif; https://www.mubawab-media.com/promotion/4/529F/pictures/h/WhatsApp%20Image%202025-11-25%20%C3%A0%2014.20.09_7c780ffb_81474574.avif; https://www.mubawab-media.com/promotion/4/529F/pictures/h/WhatsApp%20Image%202025-11-25%20%C3%A0%2014.20.09_5861e623_81474575.avif; https://www.mubawab-media.com/promotion/4/529F/pictures/h/WhatsApp%20Image%202025-11-25%20%C3%A0%2014.20.09_bfb3df10_81474576.avif; https://www.mubawab-media.com/promotion/4/529F/pictures/h/WhatsApp%20Image%202025-11-25%20%C3%A0%2014.20.10_8da30bc2_81474577.avif; https://www.mubawab-media.com/promotion/4/529F/pictures/h/WhatsApp%20Image%202025-11-25%20%C3%A0%2014.20.10_44f3e922_81474578.avif; https://www.mubawab-media.com/promotion/4/529F/pictures/h/WhatsApp%20Image%202025-11-25%20%C3%A0%2014.20.10_abf3e803_81474579.avif; https://www.mubawab-media.com/promotion/4/529F/pictures/h/WhatsApp%20Image%202025-11-25%20%C3%A0%2014.20.10_d2204cea_81474580.avif; https://www.mubawab-media.com/promotion/4/529F/pictures/h/WhatsApp%20Image%202025-11-25%20%C3%A0%2014.20.11_95a6a5eb_81474581.avif; https://www.mubawab-media.com/promotion/4/529F/pictures/h/WhatsApp%20Image%202025-11-25%20%C3%A0%2014.20.11_260b006a_81474582.avif; https://www.mubawab-media.com/promotion/4/529F/pictures/h/WhatsApp%20Image%202025-11-25%20%C3%A0%2014.20.11_aec5cef7_81474583.avif; https://www.mubawab-media.com/promotion/4/529F/pictures/h/WhatsApp%20Image%202025-11-25%20%C3%A0%2014.20.11_f9be8f2c_81474584.avif; https://www.mubawab-media.com/promotion/4/529F/pictures/h/WhatsApp%20Image%202025-11-25%20%C3%A0%2014.20.12_a6e309e1_81474585.avif; https://www.mubawab-media.com/promotion/4/529F/pictures/h/WhatsApp%20Image%202025-11-25%20%C3%A0%2014.20.10_9b6af894_81474586.avif,,,,False,,https://www.mubawab-media.com/promotion/4/529F/logo/s/LOGO%20PROPORTION%20D%27OR_81563669.avif,,{},{},{},{},{},"{""formulaire_contact"": ""Disponible""}",2026-02-01T17:58:47.064076,search,True
4473,4473,"DAR DHIAFA, Résidence Haut Standing...",https://www.mubawab.tn/fr/p/4473/details,,,,Sahloul,Résidence,Haut standing,En cours de construction,,295000.0,"À partir de 
							295 000 TND",À partir de,0,0,,0,0,0,"DAR DHIAFA, Résidence Haut Standing...",Écoles Hôpitaux,,,Climatisation; Parking; Isolation; Domotique; Cuisine équipée; Jardin; Fibre optique; Piscine; Ascenseur; Chauffage; Spa; Double vitrage,https://www.mubawab-media.com/business/11/803F/s/WhatsApp%20Image%202025-08-21%20%C3%A0%2015.35.44_3b5eb3d2_80891946.avif; https://www.mubawab-media.com/promotion/4/473F/pictures/h/VUE%20FACADE%202_page-0001_80883604.avif,https://www.mubawab-media.com/promotion/4/473F/pictures/h/VUE%20FACADE%202_page-0001_80883604.avif; https://www.mubawab-media.com/promotion/4/473F/pictures/h/RECEPTION%2001%20%281%29_80883605.avif; https://www.mubawab-media.com/promotion/4/473F/pictures/h/RECEPTION%2001%20%282%29_80883606.avif; https://www.mubawab-media.com/promotion/4/473F/pictures/h/RECEPTION%2001%20%283%29_80883607.avif; https://www.mubawab-media.com/promotion/4/473F/pictures/h/RECEPTION%2001%20%284%29_80883608.avif; https://www.mubawab-media.com/promotion/4/473F/pictures/h/RECEPTION%2001%20%285%29_80883609.avif; https://www.mubawab-media.com/promotion/4/473F/pictures/h/RECEPTION%2001%20%286%29_80883610.avif; https://www.mubawab-media.com/promotion/4/473F/pictures/h/RECEPTION%2001%20%287%29_80883611.avif; https://www.mubawab-media.com/promotion/4/473F/pictures/h/RECEPTION%2001%20%288%29_80883612.avif,,,https://www.youtube.com/embed/tlv61lFmRKw?wmode=opaque&rel=0; https://www.youtube.com/watch?v=tlv61lFmRKw,False,,,,"{""nombre_appartements"": ""30""}",{},{},{},{},"{""formulaire_contact"": ""Disponible""}",2026-02-01T17:58:47.064076,search,True
4202,4202,Résidence LUXORIA Jardins de Carthag...,https://www.mubawab.tn/fr/p/4202/details,Carthage,,Jardins de Carthage,Les Jardins de Carthage à Le Kram,Résidence,Haut standing,En cours de construction,,0,Prix à consulter,À consulter,0,0,,0,0,0,Résidence LUXORIA Jardins de Carthag...,Écoles Hôpitaux,Jardin,,Ascenseur; Spa; Jardin,https://www.mubawab-media.com/business/10/974F/s/327222937_1136309933735615_2918953262434782525_n_79154716.avif,https://www.mubawab-media.com/promotion/4/202F/pictures/h/WhatsApp-Image-2023-05-02-at-11.12.27_79114624.avif; https://www.mubawab-media.com/promotion/4/202F/pictures/h/finale-7-min_79114625.avif; https://www.mubawab-media.com/promotion/4/202F/pictures/h/finale-8-min_79114626.avif; https://www.mubawab-media.com/promotion/4/202F/pictures/h/finale-9-min_79114627.avif; https://www.mubawab-media.com/promotion/4/202F/pictures/h/IMG_6028_79154974.avif; https://www.mubawab-media.com/promotion/4/202F/pictures/h/IMG_6009_79154975.avif; https://www.mubawab-media.com/promotion/4/202F/pictures/h/IMG_6034_79154976.avif; https://www.mubawab-media.com/promotion/4/202F/pictures/h/IMG_6013_79154977.avif; https://www.mubawab-media.com/promotion/4/202F/pictures/h/IMG_6012_79154978.avif; https://www.mubawab-media.com/promotion/4/202F/pictures/h/IMG_6022_79154979.avif; https://www.mubawab-media.com/promotion/4/202F/pictures/h/IMG_6025_79154980.avif; https://www.mubawab-media.com/promotion/4/202F/pictures/h/IMG_6006_79154981.avif; https://www.mubawab-media.com/promotion/4/202F/pictures/h/IMG_6046_79154982.avif; https://www.mubawab-media.com/promotion/4/202F/pictures/h/IMG_6040_79154983.avif; https://www.mubawab-media.com/promotion/4/202F/pictures/h/IMG_5999_79154984.avif; https://www.mubawab-media.com/promotion/4/202F/pictures/h/IMG_6033_79154985.avif; https://www.mubawab-media.com/promotion/4/202F/pictures/h/IMG_6058_79154986.avif; https://www.mubawab-media.com/promotion/4/202F/pictures/h/IMG_6098_79154987.avif; https://www.mubawab-media.com/promotion/4/202F/pictures/h/IMG_6056_79154988.avif; https://www.mubawab-media.com/promotion/4/202F/pictures/h/IMG_6052_79154989.avif,,,,False,,,,{},{},{},{},{},"{""formulaire_contact"": ""Disponible""}",2026-02-01T17:58:47.085744,search,True
3924,3924,Résidence Les Tulipes à El Mourouj 6,https://www.mubawab.tn/fr/p/3924/details,,,El Mourouj 6,El Mourouj 6 à El Mourouj,Résidence,Haut standing,Finalisé,,280000.0,"À partir de 
							280 000 TND",À partir de,0,0,,0,0,0,Résidence Les Tulipes à El Mourouj 6,Écoles Hôpitaux,,,Terrasse; Parking; Salle de bain; Ascenseur; Chauffage; Spa; Sécurité,https://www.mubawab-media.com/promotion/3/924F/logo/s/logo_57568766.avif; https://www.mubawab-media.com/promotion/3/924F/pictures/h/04_57568750.avif,https://www.mubawab-media.com/promotion/3/924F/pictures/h/04_57568750.avif; https://www.mubawab-media.com/promotion/3/924F/pictures/h/06N_57568761.avif; https://www.mubawab-media.com/promotion/3/924F/pictures/h/05_57568749.avif; https://www.mubawab-media.com/promotion/3/924F/pictures/h/01_57568751.avif; https://www.mubawab-media.com/promotion/3/924F/pictures/h/02_57568752.avif; https://www.mubawab-media.com/promotion/3/924F/pictures/h/02N_57568753.avif; https://www.mubawab-media.com/promotion/3/924F/pictures/h/03_57568755.avif; https://www.mubawab-media.com/promotion/3/924F/pictures/h/03N_57568756.avif; https://www.mubawab-media.com/promotion/3/924F/pictures/h/04N_57568757.avif; https://www.mubawab-media.com/promotion/3/924F/pictures/h/05N_57568759.avif; https://www.mubawab-media.com/promotion/3/924F/pictures/h/06_57568760.avif; https://www.mubawab-media.com/promotion/3/924F/pictures/h/07_57568762.avif; https://www.mubawab-media.com/promotion/3/924F/pictures/h/07N_57568763.avif; https://www.mubawab-media.com/promotion/3/924F/pictures/h/011N_57568764.avif; https://www.mubawab-media.com/promotion/3/924F/pictures/h/A.3.4_page-0001_81423223.avif; https://www.mubawab-media.com/promotion/3/924F/pictures/h/A.6.5_page-0001_81423224.avif; https://www.mubawab-media.com/promotion/3/924F/pictures/h/B.1.4_page-0001_81423225.avif; https://www.mubawab-media.com/promotion/3/924F/pictures/h/B.3.4_page-0001_81423226.avif; https://www.mubawab-media.com/promotion/3/924F/pictures/h/B.5.5_page-0001_81423227.avif,,,https://www.youtube.com/embed/5yaSxzDnJxc?wmode=opaque&rel=0; https://www.youtube.com/watch?v=5yaSxzDnJxc,False,,https://www.mubawab-media.com/promotion/3/924F/logo/s/logo_57568766.avif,,"{""nombre_etages"": ""6"", ""nombre_appartements"": ""94""}",{},{},{},{},"{""formulaire_contact"": ""Disponible""}",2026-02-01T17:58:47.094857,search,True
4554,4554,Résidence Ines Haut standing au cur...,https://www.mubawab.tn/fr/p/4554/details,Manouba,,,La Manouba,Résidence,Haut standing,Finalisé,,0,Prix à consulter,À consulter,0,0,,0,0,0,Résidence Ines Haut standing au cur...,Écoles Hôpitaux,,,Isolation; Parking; Ascenseur; Chauffage; Spa,https://www.mubawab-media.com/promotion/4/554F/logo/s/logo%202%20Hestia%20%20_81678821.avif,https://www.mubawab-media.com/promotion/4/554F/pictures/h/IMAGE-1_81678817.avif; https://www.mubawab-media.com/promotion/4/554F/pictures/h/Emplacement-Projet_1_81678818.avif; https://www.mubawab-media.com/promotion/4/554F/pictures/h/IMAGE-3_81678819.avif; https://www.mubawab-media.com/promotion/4/554F/pictures/h/IMAGE-2_81678820.avif,,,,False,,https://www.mubawab-media.com/promotion/4/554F/logo/s/logo%202%20Hestia%20%20_81678821.avif,,{},{},{},{},{},"{""formulaire_contact"": ""Disponible""}",2026-02-01T17:58:47.103733,search,True
4555,4555,À Vendre Fonds et murs  Ennasr 2,https://www.mubawab.tn/fr/p/4555/details,Ariana,,Cité Ennasr 2,Cité Ennasr 2 à Ariana Ville,Local commercial,Standard,Finalisé,,0,Prix à consulter,À consulter,0,0,,0,0,0,À Vendre Fonds et murs  Ennasr 2,Écoles Hôpitaux,,,Spa,https://www.mubawab-media.com/business/14/384F/s/logo%202%20Hestia%20%20_81694219.avif,https://www.mubawab-media.com/promotion/4/555F/pictures/h/st%201080_81805130.avif; https://www.mubawab-media.com/promotion/4/555F/pictures/h/situation%20New%20Feeling3_81678938.avif; https://www.mubawab-media.com/promotion/4/555F/pictures/h/20200809_174323_81678937.avif; https://www.mubawab-media.com/promotion/4/555F/pictures/h/20200809_175231_81678939.avif; https://www.mubawab-media.com/promotion/4/555F/pictures/h/20200809_175307_81678940.avif; https://www.mubawab-media.com/promotion/4/555F/pictures/h/20200809_174533_81678941.avif; https://www.mubawab-media.com/promotion/4/555F/pictures/h/20200809_174501_81678942.avif; https://www.mubawab-media.com/promotion/4/555F/pictures/h/20200809_174513_81678943.avif; https://www.mubawab-media.com/promotion/4/555F/pictures/h/20200809_174655_81678944.avif; https://www.mubawab-media.com/promotion/4/555F/pictures/h/20200809_174835_81678945.avif; https://www.mubawab-media.com/promotion/4/555F/pictures/h/20200809_174855_81678946.avif; https://www.mubawab-media.com/promotion/4/555F/pictures/h/20200809_175253_81678947.avif; https://www.mubawab-media.com/promotion/4/555F/pictures/h/20200809_175321_81678948.avif,,,,False,,https://www.mubawab-media.com/business/14/384F/s/logo%202%20Hestia%20%20_81694219.avif,,{},{},{},{},{},"{""formulaire_contact"": ""Disponible""}",2026-02-01T17:58:47.104735,search,True
4477,4477,Bureaux & Open Space à louer ou à ve...,https://www.mubawab.tn/fr/p/4477/details,Ariana,,Ariana Essoghra,Ariana Essoghra à Raoued,Bureau,Haut standing,Finalisé,,0,Prix à consulter,À consulter,0,0,,0,0,0,Bureaux & Open Space à louer ou à ve...,Écoles Hôpitaux,Spa,,Spa,https://www.mubawab-media.com/business/13/241F/s/LOGO%20SPI%20%20EL%20%20MAHRAJENE_80930343.avif,https://www.mubawab-media.com/promotion/4/477F/pictures/h/WhatsApp%20Image%202025-08-28%20%C3%A0%2018.05.29_679b0257_80930487.avif; https://www.mubawab-media.com/promotion/4/477F/pictures/h/WhatsApp%20Image%202025-08-28%20%C3%A0%2018.05.29_58e468e4_80930493.avif; https://www.mubawab-media.com/promotion/4/477F/pictures/h/WhatsApp%20Image%202025-08-28%20%C3%A0%2018.03.38_77b828c3_80930492.avif; https://www.mubawab-media.com/promotion/4/477F/pictures/h/WhatsApp%20Image%202025-08-28%20%C3%A0%2018.07.01_117d008e_80930496.avif,,,,False,,https://www.mubawab-media.com/business/13/241F/s/LOGO%20SPI%20%20EL%20%20MAHRAJENE_80930343.avif,,"{""nombre_etages"": ""3""}",{},{},{},{},"{""formulaire_contact"": ""Disponible""}",2026-02-01T17:58:47.104735,search,True
