id,titre,url,region,ville,quartier,adresse,type_terrain,vocation,prix,prix_text,prix_m2,surface,surface_text,situation_juridique,viabilisation,description_courte,description_complete,equipements,equipements_detaille,images,caracteristiques,localisation,informations_supplementaires,contact_info,date_scraping,page_source,is_valid
7929974,Terrain a vendre a #Hammamet Sud,https://www.mubawab.tn/fr/a/7929974/terrain-a-vendre-a-hammamet-sud,,Hammamet,Hammamet Sud,"Hammamet Sud, Hammamet",Terrain,,144000.0,144 000 TND,144000.0,482.0,"482
						m²",,,"144 000 TND Terrain a vendre a #Hammamet Sud Hammamet Sud, Hammamet 482 m² Contacter Appelez WhatsApp",Vous cherchez le calme le lux et un projet pour un investissement ou bien pour votre villaNotre agence met a votre disposition un terrain VUE sur #Mer a Hammamet sud exactement a besbessiaEmplacement entouré par des villas de lux a proximité la zone touristique yasmine hammamet .,,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/7/929/974F/h/22_81050500.avif; https://www.mubawab-media.com/business/9/258F/s/logo_57070777.avif; https://www.mubawab-media.com/ad/8/285/482F/m/0db69835-567f-400b-afcb-728757b49d4d_81775162.avif; https://www.mubawab-media.com/ad/8/288/567F/m/WhatsApp%20Image%202026-01-19%20at%2010.18.28_81807195.avif; https://www.mubawab-media.com/ad/8/278/522F/m/5a3cea7c-30bf-40cd-8846-ce88108a00df_81700564.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Lots de villa"", ""constructibilité"": ""R+3"", ""livraison"": ""Titré"", ""statut du terrain"": ""Loti""}","{""latitude"": ""36.40108"", ""longitude"": ""10.61457""}",{},{},2026-01-27T20:36:46.811050,search,True
8232919,A vendre un terrain à cité Diamond,https://www.mubawab.tn/fr/a/8232919/a-vendre-un-terrain-%C3%A0-cit%C3%A9-diamond,,Hammamet,Hammamet Nord,"Hammamet Nord, Hammamet",Terrain,,0,Prix à consulter,0,655.0,"655
						m²",,,"Prix à consulter A vendre un terrain à cité Diamond Hammamet Nord, Hammamet 655 m² Contacter Appelez WhatsApp",IMMOTEAM vous propose a vendre un terrain situé à cité Diamond Hammamet NordUn quartier calme avec une vue sur merle terrain dispose un titre bleu individuelPour plus détails contactez OUMAIMAVisite disponible gratuitement,,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/232/919F/h/WhatsApp-Image-2025-10-06-at-18.04.10_81210612.avif; https://www.mubawab-media.com/business/9/192F/s/119029102_115568286944317_4952145831382650747_n_54759870.avif; https://www.mubawab-media.com/ad/8/259/100F/m/terrain%20%C3%A0%20vendre%20%20%281%29_81478622.avif; https://www.mubawab-media.com/ad/8/248/117F/m/4d9de655-fa4a-4d79-a045-dd1a6e1d96e7_81643956.avif; https://www.mubawab-media.com/ad/8/291/866F/m/8a3cdb13-d80e-4d06-a89c-dad27d0d8efc-w1000__81841889.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Groupement d'habitation""}","{""latitude"": ""36.40108"", ""longitude"": ""10.61457""}","{""situation_juridique"": ""Titre foncier""}",{},2026-01-27T20:36:46.814050,search,True
8232177,Vente terrain à Yasmine Hammamet. Superficie 660 m²,https://www.mubawab.tn/fr/a/8232177/vente-terrain-%C3%A0-yasmine-hammamet-superficie-660-m%C2%B2,,Yasmine Hammamet,,Yasmine Hammamet,Terrain,,0,Prix à consulter,0,660.0,"660
						m²",,,Prix à consulter Vente terrain à Yasmine Hammamet,A vendreUn terrain à yassmin Hammamet 3 min à Medina yassmin HammametSuperficie: 660m²Prix de m² 300 DT et négociable.,,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/232/177F/h/photo_00_81202885.avif; https://www.mubawab-media.com/ad/8/232/177F/h/photo_01_81202886.avif; https://www.mubawab-media.com/ad/8/232/177F/h/photo_02_81202887.avif; https://www.mubawab-media.com/ad/8/232/177F/h/photo_03_81202888.avif; https://www.mubawab-media.com/ad/8/232/177F/h/photo_04_81202889.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Lots de villa"", ""livraison"": ""Titré""}","{""latitude"": ""36.374884"", ""longitude"": ""10.535237""}",{},{},2026-01-27T20:36:46.817059,search,True
8232145,Terrain en vente à Yasmine Hammamet. Superficie 1085 m²,https://www.mubawab.tn/fr/a/8232145/terrain-en-vente-%C3%A0-yasmine-hammamet-superficie-1085-m%C2%B2,,Yasmine Hammamet,,Yasmine Hammamet,Terrain,,0,Prix à consulter,0,1085.0,"1085
						m²",,,Prix à consulter Terrain en vente à Yasmine Hammamet,"Achetez votre terrain. Superficie de 1085 m².Ce terrain est proposé à la vente à Yasmine Hammamet,prix de m² 110 DTTous les papier sont disponibles et régler.",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/232/145F/h/photo_00_81202486.avif; https://www.mubawab-media.com/ad/8/232/145F/h/photo_01_81202487.avif; https://www.mubawab-media.com/ad/8/232/145F/h/photo_02_81202488.avif; https://www.mubawab-media.com/ad/8/232/145F/h/photo_03_81202489.avif; https://www.mubawab-media.com/ad/8/232/145F/h/photo_04_81202490.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Lots de villa"", ""livraison"": ""Titré""}","{""latitude"": ""36.374884"", ""longitude"": ""10.535237""}",{},{},2026-01-27T20:36:46.821170,search,True
8232067,A vendre 1688 mètre carré,https://www.mubawab.tn/fr/a/8232067/a-vendre-1688-m%C3%A8tre-carr%C3%A9,,Hammamet,Hammamet Sud,"Hammamet Sud, Hammamet",Terrain,,0,Prix à consulter,0,1688.0,"1688
						m²",,,"Prix à consulter A vendre 1688 mètre carré Hammamet Sud, Hammamet 1688 m² Contacter Appelez WhatsApp","À vendre, un terrain d'une superficie de 1 688 m² sur la route de Sidi El Jedidi, Hammamet, avant le deuxième rond-point à gauche, une place haute avec eau et électricité. À 300 mètres de la route principale. Il est planté de 10 oliviers, d'une vigne, d'un amandier et d'un caroubier. Titre de propriété disponible.",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/232/067F/h/1be8bc6c-b367-40fc-9a9d-432f8aff0850_81201745.avif; https://www.mubawab-media.com/ad/8/232/067F/h/7f78dba2-3df4-48e1-afc4-92d1c6cecb78_81201746.avif; https://www.mubawab-media.com/ad/8/232/067F/h/9fa9e3c5-a1ac-4f1c-8b32-755d745a94de_81201747.avif; https://www.mubawab-media.com/ad/8/232/067F/h/02820bad-6ad7-46b3-9fa7-08d56d9e3f98_81201748.avif; https://www.mubawab-media.com/ad/8/232/067F/h/b3b8bf22-fe1a-4331-ad38-c06eed69abf0_81201749.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Lots de villa"", ""livraison"": ""Sur plan"", ""statut du terrain"": ""Non loti""}","{""latitude"": ""36.40108"", ""longitude"": ""10.61457""}",{},{},2026-01-27T20:36:46.821170,search,True
8178367,2.5 hectares à Hammamet,https://www.mubawab.tn/fr/a/8178367/2-5-hectares-%C3%A0-hammamet,,Hammamet,,Hammamet,Terrain,,1500000.0,1 500 000 TND,1500000.0,25000.0,"25000
						m²",,,"5 hectares à Hammamet Hammamet, Hammamet 25000 m² Contacter Appelez WhatsApp","Vous rêvez d'un projet de vie ou d'investissement exceptionnel à Hammamet Ne cherchez plus Ce magnifique terrain de 2.5 hectares est une occasion rare, idéalement situé à quelques minutes seulement du centre ville.​Ce vaste espace offre un potentiel incroyable et s'adapte à de nombreux projets :​Résidence principale ou maison de campagne : Imaginez et construisez votre future demeure dans un cadre spacieux et paisible, loin de l'agitation urbaine tout en restant proche des commodités.​Maison d'hôtes ou éco-tourisme : La taille et l'emplacement du terrain sont parfaits pour créer une maison d'hôtes de charme ou un projet d'éco tourisme. Offrez à vos futurs clients une expérience unique, entre nature et proximité de la ville.​Lotissement : Pour les investisseurs, la surface du terrain permet d'envisager un projet de lotissement. Un potentiel de développement immobilier important dans une zone très prisée.​ps: si ces biens ne correspondent pas à vos attentes ou besoins pour une raison ou une autre, veuillez nous communiquer ce que vous recherchez afin de satisfaire vos besoins. merci.pour plus de détails ou autres biens, veuillez contacter ce num svp : 21 888 285",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/178/367F/h/IMG-20220112-WA0000%281%29_80646776.avif; https://www.mubawab-media.com/ad/8/178/367F/h/IMG_20250711_101120_80646775.avif; https://www.mubawab-media.com/ad/8/178/367F/h/IMG_20250711_101030_80646777.avif; https://www.mubawab-media.com/ad/8/178/367F/h/IMG-20220112-WA0002_80646778.avif; https://www.mubawab-media.com/ad/8/178/367F/h/IMG-20220112-WA0001%281%29_80646779.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Agricole, Lots de villa"", ""livraison"": ""Titré"", ""statut du terrain"": ""Non loti""}","{""latitude"": ""36.40108"", ""longitude"": ""10.61457""}","{""type_precis"": ""Lotissement""}",{},2026-01-27T20:41:58.570472,search,True
8231722,A VENDRE: 04Lots de terrain à Hammamet Sud,https://www.mubawab.tn/fr/a/8231722/a-vendre-04lots-de-terrain-%C3%A0-hammamet-sud,,Hammamet,Hammamet Sud,"Hammamet Sud, Hammamet",Terrain,,0,Prix à consulter,0,465.0,"465
						m²",,,"Prix à consulter A VENDRE: 04Lots de terrain à Hammamet Sud Hammamet Sud, Hammamet 465 m² Contacter Appelez WhatsApp","Click Dar Immobilier Hammamet vous propose pour la vente, des lots de terrain , situés à Hammamet Sud.Superficie: 465m²/465m²/300m²Prix: 520dt/m²Superficie: 400m²Prix: 900dt/m²Référence: T629",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/231/722F/h/Plan%201%20%281%29_81197895.avif; https://www.mubawab-media.com/ad/8/231/722F/h/Plan%202%20%281%29_81200062.avif; https://www.mubawab-media.com/business/7/165F/s/szeze_80993789.avif; https://www.mubawab-media.com/ad/8/036/307F/m/53a15b5d-172c-44fc-b7c8-3f3a476c884e%20%281%29_79220932.avif; https://www.mubawab-media.com/ad/8/259/486F/m/3%20%281%29_81482414.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Agricole, Commercial, Groupement d'habitation, Industriel, Lots de villa""}","{""latitude"": ""36.40108"", ""longitude"": ""10.61457""}",{},{},2026-01-27T20:41:58.570472,search,True
8228259,A vendre avec double façade à Hammamet Nord,https://www.mubawab.tn/fr/a/8228259/a-vendre-avec-double-fa%C3%A7ade-%C3%A0-hammamet-nord,,Hammamet,Hammamet Nord,"Hammamet Nord, Hammamet",Terrain,,375000.0,375 000 TND,375000.0,361.0,"361
						m²",,,"375 000 TND A vendre avec double façade à Hammamet Nord Hammamet Nord, Hammamet 361 m² Contacter Appelez WhatsApp","REF : Terrain KatiaAffaire à saisir pour les amateurs de tranquillité ! L’agence l’idéale immobilière met en vente un magnifique terrain de 361m²qui fait le coin (double façades) , idéalement situé à Hammamet Nord dans un quartier calme et à la fois proche de la plage et de toutes les commodités.Ce terrain est idéal pour la construction d’une volumineuse villa.Le dossier juridique est disponible à l’agence.Contactez-nous et nous ferons un plaisir de vous donner plus de renseignements :216 72 242 111216 58 018 011 / 216 58 118 148imooideale@gmail.com",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/228/259F/h/terrain%20Katia%20-01_81158400.avif; https://www.mubawab-media.com/ad/8/228/259F/h/terrain%20Katia%20-02_81158401.avif; https://www.mubawab-media.com/ad/8/228/259F/h/terrain%20Katia%20-03_81158402.avif; https://www.mubawab-media.com/business/7/625F/s/logo-01_27617484.avif; https://www.mubawab-media.com/ad/6/961/719F/m/170798775910_80200514.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Lots de villa"", ""livraison"": ""Titré"", ""statut du terrain"": ""Loti""}","{""latitude"": ""36.40108"", ""longitude"": ""10.61457""}",{},{},2026-01-27T20:41:58.588350,search,True
8231395,El hzaymia,https://www.mubawab.tn/fr/a/8231395/el-hzaymia,,Hammamet,,Hammamet,Terrain,,108000.0,108 000 TND,108000.0,270.0,"270
						m²",,,"108 000 TND El hzaymia Hammamet, Hammamet 270 m² Contacter Appelez WhatsApp",Terrain a vendre à Hammametsuperficie : 270m²prix : 400dt .m²prix totale : 108MD,,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/231/395F/h/images_81194268.avif; https://www.mubawab-media.com/business/13/530F/s/TEC%20IMMOBILIER%201_81174771.avif; https://www.mubawab-media.com/ad/8/114/487F/m/de9fde9d-358c-4f72-adf9-ae4ec7cddcde_79988813.avif; https://www.mubawab-media.com/ad/7/986/886F/m/453778228_840164164879891_8221707216625648933_n_78725820.avif; https://www.mubawab-media.com/ad/7/755/599F/m/1681243075684_53369716.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Groupement d'habitation"", ""livraison"": ""Titré""}","{""latitude"": ""36.40108"", ""longitude"": ""10.61457""}",{},{},2026-01-27T20:41:58.595493,search,True
8080580,5 Lots à la Besbassia 10mn de Hammamet Sud,https://www.mubawab.tn/fr/a/8080580/5-lots-%C3%A0-la-besbassia-10mn-de-hammamet-sud,,Hammamet,Hammamet Sud,"Hammamet Sud, Hammamet",Terrain,,646640.0,646 640 TND,646640.0,2863.0,"2863
						m²",,,"646 640 TND 5 Lots à la Besbassia 10mn de Hammamet Sud Hammamet Sud, Hammamet 2863 m² Contacter Appelez WhatsApp","La superficie totale qui reste à vendre est de 2363 m².Le terrain se situe à la Besbassia, à 10mn de Hammamet sud.Titre bleu disponible.Le terrain se compose de 5 lots ( 1 * 500m² 1 * 608m² 1 * 590m² 1 * 560m²), avec des plantations d'oliviers.> Le m² est à 250dt pour le lot de 500m² et de 280dt pour les 3 autres lots.* 2 Lots de 500m² ont été déjà vendus.",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/080/580F/h/PlanLotissements_v2_79991951.avif; https://www.mubawab-media.com/ad/8/080/580F/h/PlanLotissements_79659997.avif; https://www.mubawab-media.com/ad/8/233/780F/m/IMG_20251013_172553_81226906.avif; https://www.mubawab-media.com/ad/8/245/049F/m/IMG_20251030_122510_81335238.avif; https://www.mubawab-media.com/ad/8/223/563F/m/WhatsApp%20Image%202025-09-24%20at%2009.59.49_81108330.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Agricole"", ""livraison"": ""Titré"", ""statut du terrain"": ""Loti""}","{""latitude"": ""36.40108"", ""longitude"": ""10.61457""}","{""situation_juridique"": ""Titre foncier""}",{},2026-01-27T20:41:58.595493,search,True
8230703,Une opportunité à ne pas rater,https://www.mubawab.tn/fr/a/8230703/une-opportunit%C3%A9-%C3%A0-ne-pas-rater,,Hammamet,Hammamet Nord,"Hammamet Nord, Hammamet",Terrain,,150000.0,150 000 TND,150000.0,200.0,"200
						m²",,,"150 000 TND Une opportunité à ne pas rater Hammamet Nord, Hammamet 200 m² Contacter Appelez WhatsApp","Terrain de 200 m² à un prix exceptionnel, idéal pour investir dans l’un des meilleurs emplacements à Mrezga – Hammamet Nord !Situation juridique claire et conformeUne occasion à saisir rapidement !Pour plus d’informations ou pour visiter le site,",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/230/703F/h/7eb16e4b-d88d-4553-977a-2bc097b67e5b_81186924.avif; https://www.mubawab-media.com/ad/8/230/703F/h/72df02bb-5856-4fc6-bfd3-9efc79444fdc_81186925.avif; https://www.mubawab-media.com/ad/8/230/703F/h/a73c0853-505e-4a81-9e6c-d0b72f1cb4bb_81186926.avif; https://www.mubawab-media.com/ad/8/230/703F/h/b1b1cced-bb4b-4513-8cdf-f141fec66cd5_81186927.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Agricole"", ""livraison"": ""Titré"", ""statut du terrain"": ""Non loti""}","{""latitude"": ""36.40108"", ""longitude"": ""10.61457""}",{},{},2026-01-27T20:41:58.595493,search,True
8230553,Terrain à vendre,https://www.mubawab.tn/fr/a/8230553/terrain-%C3%A0-vendre,,Hammamet,Hammamet Sud,"Hammamet Sud, Hammamet",Terrain,,0,Prix à consulter,0,1000.0,"1000
						m²",,,"Prix à consulter Terrain à vendre Hammamet Sud, Hammamet 1000 m² Contacter Appelez WhatsApp","À vendre, un terrain bien situé à environ 15 km de Hammamet Nord et 10 km de Yasmine Hammamet.Ce bien bénéficie d’un emplacement privilégié, à proximité de toutes les commodités (commerces, écoles, axes routiers principaux).Le terrain se trouve dans un environnement calme et paisible, idéal pour la construction d’une résidence principale, d’une maison de vacances ou pour un projet immobilier.Atouts du bien :Localisation stratégique entre Hammamet Nord et Yasmine HammametQuartier tranquille et sécuriséProche de toutes les commoditésBon potentiel d’investissement",,,https://www.mubawab-media.com/banner/884F/unnamed%20%2822%29_81829712.jpg; https://www.mubawab-media.com/banner/885F/unnamed%20%2821%29_81829722.jpg; https://www.mubawab-media.com/banner/886F/unnamed%20%2821%29_81829723.jpg; https://www.mubawab-media.com/assets/logos/mubawab.png; https://www.mubawab-media.com/assets/common/loading.gif; https://www.mubawab-media.com/ad/8/230/553F/h/1000021570_81296432.avif; https://www.mubawab-media.com/ad/8/230/553F/h/1000021571_81296433.avif; https://www.mubawab-media.com/ad/8/230/553F/h/1000021569_81296434.avif; https://www.mubawab-media.com/ad/8/230/553F/h/a1_81185496.avif,"{""type de bien"": ""Terrain"", ""type de terrain"": ""Agricole, Groupement d'habitation"", ""livraison"": ""Sur plan""}","{""latitude"": ""36.39527675852587"", ""longitude"": ""10.528996803588868""}",{},{},2026-01-27T20:41:58.610436,search,True
